USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0  25820 14748 ?        Ss   12:23   0:01 /sbin/init
viudes     47773  0.0  0.2 1478156868 117208 ?   Sl   13:56   0:02 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --js-flags=--nodecommit_pooled_pages --crashpad-handler-pid=47112 --enable-crash-reporter=d26697e5-a289-4b26-8235-f052af6f241a,no_channel --user-data-dir=/home/viudes/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8481779420190272141,12969550607686167756,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708993808206286
viudes     47795  0.0  0.0   7804  6864 pts/1    Ss+  13:56   0:00 /usr/bin/bash --init-file /opt/visual-studio-code/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
viudes     47957  0.2  0.8 1462985376 409204 ?   Sl   13:56   0:07 /opt/visual-studio-code/code /home/viudes/.vscode/extensions/ms-python.vscode-pylance-2026.2.1/dist/server.bundle.js --cancellationReceive=file:2c36a28ba10e638e70dacab0d676788842be7a61a0 --node-ipc --clientProcessId=47220
viudes     48012  0.0  0.1 1459564424 96776 ?    Sl   13:56   0:01 /opt/visual-studio-code/code /opt/visual-studio-code/resources/app/extensions/json-language-features/server/dist/node/jsonServerMain --node-ipc --clientProcessId=47220
viudes     48499  0.0  0.5 808764 273964 ?       Sl   13:57   0:00 alacritty --working-directory=/home/viudes
root       48523  0.0  0.0      0     0 ?        S    13:57   0:00 [nvidia-drm/timeline-14a]
viudes     48524  0.0  0.0   7700  6832 pts/2    Ss+  13:57   0:00 /bin/bash
root       50106  0.0  0.0      0     0 ?        I    13:59   0:00 [kworker/3:1-mm_percpu_wq]
root       51284  0.0  0.0      0     0 ?        I    14:02   0:00 [kworker/u64:4-btrfs-endio]
viudes     51369  8.2  0.9 74188848 491488 pts/0 Sl+  14:02   3:17 /opt/claude-code/bin/claude
viudes     51393  0.0  0.1 1738932 95560 pts/0   Sl+  14:02   0:00 npm exec @upstash/context7-mcp
viudes     51470  0.0  0.1 9892352 84868 pts/0   Sl+  14:02   0:00 node /home/viudes/.npm/_npx/eea2bd7412d4593b/node_modules/.bin/context7-mcp
root       58583  0.0  0.0      0     0 ?        I    14:16   0:00 [kworker/2:0-mm_percpu_wq]
viudes     60414  0.3  0.5 808624 272776 ?       Sl   14:20   0:04 alacritty --working-directory=/home/viudes/projects/claudin
root       60443  0.0  0.0      0     0 ?        S    14:20   0:00 [nvidia-drm/timeline-176]
viudes     60444  0.0  0.0   7700  6828 pts/3    Ss   14:20   0:00 /bin/bash
root       61216  0.0  0.0      0     0 ?        I    14:20   0:00 [kworker/11:0-mm_percpu_wq]
viudes     62492  0.0  0.4 1459780252 209832 ?   Sl   14:22   0:01 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=169 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=7123772892 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,7395044363504632304,4060188190201625698,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709144671943975
viudes     62501  0.0  0.4 1459793796 200632 ?   Sl   14:22   0:00 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=170 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=7123784660 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,16290977925421587695,5673647845330288390,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709145608985824
viudes     62727  0.0  0.0   2896   884 ?        S    14:22   0:00 wl-copy
viudes     62974  0.0  0.1 1407208 49820 pts/3   Sl+  14:22   0:00 node /home/viudes/.bun/bin/claudin
viudes     62981  6.8  1.7 10803876 870640 pts/3 Sl+  14:22   1:19 claudin
viudes     63042  0.0  0.1 1739056 97848 pts/3   Sl+  14:22   0:00 npm exec @upstash/context7-mcp
viudes     63128  0.0  0.1 9892924 86292 pts/3   Sl+  14:22   0:00 node /home/viudes/.npm/_npx/eea2bd7412d4593b/node_modules/.bin/context7-mcp
viudes     64493  0.0  0.0 1407720 47740 pts/3   Sl+  14:25   0:00 node /home/viudes/.local/share/mise/installs/node/25.9.0/bin/biome lsp-proxy
viudes     64501  0.0  0.3 2516980 160140 pts/3  Sl+  14:25   0:00 /home/viudes/.local/share/mise/installs/node/25.9.0/lib/node_modules/@biomejs/biome/node_modules/@biomejs/cli-linux-x64/biome lsp-proxy
viudes     64534  0.0  0.3 2663948 187940 ?      Ssl  14:25   0:00 /home/viudes/.local/share/mise/installs/node/25.9.0/lib/node_modules/@biomejs/biome/node_modules/@biomejs/cli-linux-x64/biome __run_server --watcher-kind=recommended --watcher-polling-interval=2000 --stop-on-disconnect --log-path=/home/viudes/.cache/biome/biome-logs --log-prefix-name=server.log
root       70827  0.0  0.0      0     0 ?        I    14:28   0:00 [kworker/u64:12-events_unbound]
root       71644  0.0  0.0      0     0 ?        I    14:28   0:00 [kworker/u64:18-kvfree_rcu_reclaim]
root       73397  0.0  0.0      0     0 ?        I    14:30   0:00 [kworker/0:0-mm_percpu_wq]
root       74406  0.0  0.0      0     0 ?        I    14:32   0:00 [kworker/12:0-mm_percpu_wq]
root       75912  0.0  0.0      0     0 ?        I    14:33   0:00 [kworker/8:0]
root       77007  0.0  0.0      0     0 ?        I    14:35   0:00 [kworker/u64:3-events_power_efficient]
root       78424  0.0  0.0  17668  6804 ?        S    14:37   0:00 systemd-userwork: waiting...
root       78605  0.0  0.0  17668  6760 ?        S    14:37   0:00 systemd-userwork: waiting...
viudes     79845  0.1  0.2 1461753484 141984 ?   Sl   14:39   0:00 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=185 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=8160002312 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,5807310624251128210,4121887804866700508,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709159664613559
viudes     80542  0.0  0.1 1459672468 89076 ?    Sl   14:40   0:00 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=188 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=8227901633 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,832760485758454194,17582896268370736521,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709162475739106
root       81255  0.0  0.0      0     0 ?        I    14:41   0:00 [kworker/u64:0-kvfree_rcu_reclaim]
root       81421  0.0  0.0  17668  6228 ?        S    14:41   0:00 systemd-userwork: waiting...
viudes     81500  0.0  0.0   5312  3716 ?        Ss   14:41   0:00 /bin/bash -c source /home/viudes/.claude/shell-snapshots/snapshot-bash-1778000630580-jco09t.sh 2>/dev/null || true && shopt -u extglob 2>/dev/null || true && eval 'ps aux 2>&1 | tee /tmp/ps.txt | wc -c ; echo "---PS---" ; head -3 /tmp/ps.txt ; echo "..." ; wc -l /tmp/ps.txt' < /dev/null && pwd -P >| /tmp/claude-ab19-cwd
viudes     81532  0.0  0.0   8300  4920 ?        R    14:41   0:00 ps aux
viudes     81533  0.0  0.0   3220  1916 ?        S    14:41   0:00 tee /tmp/ps.txt
viudes     81534  0.0  0.0   3380  2192 ?        S    14:41   0:00 wc -c
